,BarkingandDagenham,Barnet,Bexley,Brent,Bromley,Camden,CityofLondon,Croydon,Ealing,Enfield,Greenwich,Hackney,HammersmithandFulham,Haringey,Harrow,Havering,Hillingdon,Hounslow,Islington,KensingtonandChelsea,KingstonuponThames,Lambeth,Lewisham,Merton,Newham,Redbridge,RichmonduponThames,Southwark,Sutton,TowerHamlets,WalthamForest,Wandsworth,Westminster
Larkhall,0.5227561947010345,0.41003699975141783,0.5190053632149597,0.4067621746434515,0.4524235252856478,0.28757035523857355,0.24259823997392985,0.3476701723645886,0.45738652906388066,0.43229015536258775,0.4302485458849463,0.3257387497496395,0.3104316291642479,0.3513322938009799,0.4984969368428249,0.6022920426590501,0.570147032176657,0.4881562464683219,0.286048362645772,0.2680896274454528,0.4213901311397513,0.13756080856052036,0.33245957856954567,0.3004185945963717,0.41905995025950504,0.4854984900724997,0.43134316077510554,0.2332360658671999,0.34251422940555637,0.32409857379363527,0.4133154150059417,0.2453559784965949,0.23574680459659497
Larkswood,0.3987665077531607,0.44752667401908625,0.46484705175748325,0.5138278656302433,0.4998880816367471,0.40314534086457926,0.35936272742216757,0.5198552729734616,0.5780442981707848,0.2928991501311311,0.39507965911282694,0.28623984038999484,0.49232024812593506,0.31717819446212697,0.576137287963774,0.4859823848732048,0.6647866513459664,0.6212940366773826,0.34657584154521914,0.4635881662074804,0.5981994440737822,0.4408037137459949,0.4080449848947009,0.5266037304205033,0.31227182747684207,0.3004303190764959,0.5904677594335559,0.39408674887426537,0.5503746736652696,0.31696896538538083,0.14294498167670514,0.49023934048951584,0.4263517471864157
Latchmere,0.5585478269877194,0.3914678707618905,0.5561797579550698,0.3658948841543571,0.4904360725443894,0.2807253937930894,0.2993715321647649,0.3734895773053652,0.41347931933494547,0.44717636984711706,0.47446661791128547,0.36711699604317605,0.24340389499353016,0.3694886785324706,0.4642525434522529,0.6337007517514748,0.5350823334231157,0.4452985507581853,0.31497761982187256,0.20230311265149536,0.3780296188797675,0.22984023267990447,0.3872485966390252,0.25496933232012076,0.4623681342540077,0.5209042718894682,0.38276142834613464,0.3071628638264415,0.3266286775947927,0.37667465123774874,0.4477022426158921,0.15659488479892408,0.21470976524994662
LavenderFields,0.577107955410264,0.456572400215788,0.561528249502757,0.4196916495272545,0.47569364096956374,0.36867442255937005,0.3611537874446688,0.3178486286768379,0.441178629122622,0.5040997626174455,0.48557047199343634,0.42152895993050377,0.31366792982591696,0.4361508085551308,0.5023235748285322,0.649069680890522,0.55109065086766,0.45162364267026994,0.3876547140672723,0.3048435878289191,0.34333863159685446,0.2600224161729289,0.39437014092464306,0.16106091009003654,0.4883473119664818,0.550075161529476,0.3807597442929934,0.3389389118020794,0.22246731473337109,0.4149998130787334,0.49204873848008357,0.2071500932772933,0.3212484086326395
LeaBridge,0.40939320001344154,0.42874339267136374,0.45237429755087055,0.48534062738199574,0.46218546523843584,0.3561974746816974,0.28320803242292575,0.469018856867047,0.5496070079624574,0.314825302242491,0.3611397673233123,0.18658251355392527,0.44971396147277126,0.2795504484004329,0.5569415065123603,0.5035985253895161,0.6434755350463242,0.5910007959396663,0.2833550989981224,0.4167248218476194,0.5585281564982632,0.3791310338130775,0.34775747255649425,0.478129945743286,0.2822401657846517,0.33121712233929085,0.5546112811018937,0.3227414252842889,0.5022280389826942,0.22656444078039714,0.1800064794278641,0.4397887088001421,0.3740180026372707
Leabridge,0.4298190244725311,0.4112818724410405,0.4645625537945797,0.4659737336701713,0.4618458641134924,0.32787302349920605,0.24645657253663986,0.45510003523584175,0.5317269333996429,0.31432749285299116,0.3707853452002957,0.12004910390984846,0.42655758420192574,0.2544919644581019,0.5414028106769108,0.5213901596515194,0.6287797613780884,0.5737709394522752,0.24600637127330244,0.39155282906465533,0.5401770745678119,0.35471260987423964,0.3394357153041261,0.4573733827349605,0.3039431381100281,0.35957275573688563,0.5359184237043705,0.2988790605873851,0.4841799810072708,0.2113630618177628,0.22710310935636965,0.41639743322303835,0.34574043937571325
LeeGreen,0.3960572588921311,0.5213333377596819,0.36530389904346433,0.5428037437519048,0.303230385281083,0.435206000335472,0.34234400219048217,0.36787062870454845,0.5875832117034555,0.4688136174094697,0.2306933751202166,0.34943550193436873,0.48213012946591105,0.4233791374990557,0.6143231058554384,0.4914645967303993,0.6792550784096777,0.611979491413757,0.3893409261841717,0.4536307220795626,0.5486054586243364,0.3540315913326403,0.16632393998339187,0.45682640809852204,0.285190290215537,0.3871879145787378,0.5658561430351009,0.290231536987318,0.453398917247883,0.27835578156459284,0.3780417340811843,0.43989179980489684,0.42333799576986564
LesnesAbbey,0.24713814099098144,0.60379848715022,0.16594300013516214,0.6360972330628846,0.3700899455511582,0.5422018789807826,0.4734860454965313,0.5024994831850697,0.6800969816827791,0.5232497763689312,0.2730865501353486,0.45259940580483254,0.5927992385030056,0.5099164765001848,0.6961697390905001,0.3483597770765194,0.7605402817157747,0.7051993706210565,0.4986041385125636,0.5684742215294971,0.6540873806213177,0.5001618000242104,0.39304874345456375,0.5792433147601295,0.32155099998961445,0.33894190094116255,0.6670054454002018,0.45258585856206884,0.5752372526597693,0.4107882854019663,0.42415176114451275,0.5639880917751994,0.5410468272671096
LewishamCentral,0.41075159738957645,0.5063863806219564,0.38732718290448376,0.5270652205363688,0.3223675408195687,0.4162081243377512,0.31835908931689355,0.35645735251890015,0.5728743957261284,0.45811343128694204,0.26075192088506893,0.331975311059839,0.4640949605140131,0.407677319504347,0.6005281679008565,0.5049080605509781,0.6665734285630613,0.5980764278037091,0.3696637649162518,0.4344210427016788,0.5343234293939697,0.3296611739174178,0.11508182059129529,0.4395256366727756,0.292800340699259,0.39410153396887176,0.5510381289497611,0.25919465949469805,0.43864831681472666,0.25774845710715777,0.37155388436822767,0.4205510087556911,0.4029070134958499
Leyton,0.3878404204402071,0.4488429383698485,0.4327061093318233,0.5018633848199465,0.448891291287969,0.3772150306380875,0.2992223919968749,0.46738483025138927,0.5634742607226688,0.3378471183825988,0.33861037248570797,0.21977960837974334,0.46436343809522124,0.3095698763868639,0.5720682428896727,0.4869263817162139,0.6558686319041653,0.6028086088537334,0.30857602765932174,0.43217984506692064,0.5674184343201326,0.38642264760817574,0.3374168472316859,0.48632565348633094,0.24932923545861374,0.30802360893803604,0.5658648646960803,0.32609172506276374,0.5069000058697798,0.22091590005696304,0.1798452811629089,0.45072474921030475,0.39120097509321083
Leytonstone,0.35613425710608276,0.4732245032532357,0.4142147609718132,0.5262962010258493,0.4491072491930028,0.4098015567745072,0.3388150701791367,0.48418183722130764,0.5858157928797261,0.3554285619128009,0.32760291418488957,0.2724465720489279,0.4915384134514666,0.34402189810558287,0.5927850009462857,0.46064929146591804,0.6748787840416801,0.6239835866732167,0.34784091406121354,0.4612395677876917,0.5890403066596783,0.41500204921369266,0.35290245148876054,0.5104132731025832,0.2217305469693918,0.2625092336147576,0.5882779278762194,0.3567674695227885,0.527917641164931,0.26165481307589045,0.1815185588119358,0.4776706802712938,0.4230953622895082
Limehouse,0.40432999673410647,0.45977495206149743,0.41809882818406385,0.4959986049161403,0.3995149419721873,0.36831248624616514,0.256671201705027,0.4091340439029351,0.5521274008057278,0.3903622553217988,0.30192397598947973,0.23484341446401769,0.4421618373207072,0.3365301381379571,0.5714224559195841,0.503113594498165,0.6483502656744633,0.5860290557162804,0.30288147302313,0.40824849756561127,0.5369000535351715,0.32981901476583514,0.2520122803704975,0.445718929308284,0.25502801559464733,0.3555790090931234,0.5429572520515153,0.24796787179345678,0.460890687064432,0.10446173840107573,0.2895899642485877,0.4134199234402957,0.3673452507842853
LittleIlford,0.27764335788103317,0.5235391616802776,0.3555298523707889,0.5698828187921414,0.4264309981861043,0.46309892327977775,0.3925276023068689,0.4951890540214104,0.6238561012657233,0.41701798468573487,0.28453285006550627,0.34675039610504765,0.533050759750802,0.4103745583429895,0.6329268619857207,0.4056369242984914,0.7090255937665072,0.6576813922236457,0.4089551961722834,0.5050442173909904,0.617839417248556,0.44950569749489117,0.3617280130410831,0.5403968959496471,0.18075676159067197,0.19265265099326423,0.6215668647284187,0.3927526136747577,0.5503222445470333,0.31539319103071844,0.2834915724732077,0.5138325327695586,0.47098373308289276
LittleVenice,0.5613205644756638,0.31141045277012913,0.5723790349254885,0.3062556191583002,0.5266785934450431,0.18078691306330075,0.2984278381704748,0.43878282898617016,0.3875909624553329,0.39759215872284215,0.49236008959795663,0.3477709788901956,0.22135956928795486,0.31497382560979165,0.42044559338533183,0.6355947128442565,0.5152302656149402,0.44081539708709155,0.27354739980257775,0.15809508060892463,0.4149855366593047,0.3069306598703011,0.4211887182170527,0.3388073350754088,0.46608709926018854,0.5138866959437639,0.3939688584107701,0.3428672050403926,0.40186757131098283,0.3812559671959946,0.42700680026884885,0.2691125734339778,0.1475106965204785
Livesey,0.4518529602394881,0.4476214860211139,0.44994739197412714,0.46974401404583843,0.39678489268720263,0.34053085838880387,0.21257359880943127,0.3602567740088146,0.5227437147032156,0.41312779312352604,0.3425730002549606,0.2644165219662793,0.40142361073449245,0.3430153857405427,0.5507494298319152,0.5417676112220956,0.6240594039253776,0.5538263288302149,0.28738242686220844,0.3652966844495627,0.49510128891388194,0.2541480100761169,0.23032880916185716,0.3931455270798258,0.3277543033656684,0.413805070203275,0.5054066233227094,0.12916090562783578,0.409531718410259,0.20713296990323254,0.3486369677508967,0.35986019563999366,0.32465545266647106
Longbridge,0.19229387211040103,0.5612305856655395,0.3092369323960093,0.6039010739675421,0.4214820104583259,0.5039992060649553,0.43699419673830003,0.5130634148564801,0.6543228722918005,0.46130197563687303,0.28580534206001185,0.40014605039666823,0.5669701133520018,0.45747918366292034,0.6641902843976875,0.35526560866760076,0.736370392364175,0.6854208255684487,0.45484247500627134,0.54075384010021,0.6434049396900321,0.4829451334746885,0.3886576548950988,0.5682405381105403,0.24931824789002746,0.21605663364164052,0.6495977907357179,0.4303520306556699,0.5735195992026743,0.36719182857198884,0.3467000165821152,0.5456642847969231,0.509524083989764
Longlands,0.35291095927152144,0.5981732964333434,0.23703349350719877,0.6203582490029281,0.26381220083054796,0.527415791270154,0.4535315758787378,0.4413709221992012,0.6599153800200017,0.5366050501649194,0.24321220698261375,0.44822361391903964,0.5679906832237034,0.5091080939568798,0.6836634923136503,0.43252925515119356,0.7426614729790233,0.6803457800430904,0.4873112575623198,0.5442274345715357,0.6187359631996151,0.4623464003328255,0.34067963281636926,0.5400689966210427,0.34112034426870164,0.3993709213601109,0.6380880654628952,0.4179300979198831,0.5283778464703485,0.3970979883612549,0.4449232551079588,0.530465643144586,0.5191729781321032
Longthornton,0.5545162139467271,0.46821168618838305,0.5352066152362965,0.44349703339417257,0.4430820759932663,0.3735244910018344,0.3433384941757488,0.27483130204012285,0.47065852643072287,0.4991842798500717,0.45625391737724136,0.40531919666685495,0.34482884311998724,0.43096790559633236,0.5250184031571208,0.6284805789133043,0.5764112101423928,0.4833317623861023,0.37964757496002427,0.32698428816332337,0.3830724733391725,0.22563935708363772,0.3574598755165049,0.23618960848161877,0.4635668053055054,0.529985050140006,0.41818074338427924,0.30583395147436515,0.24127125405923097,0.39021159069852124,0.47590447033181676,0.2501782242649507,0.32855035430741336
Lordship,0.46584868862197387,0.37042698136491686,0.49698814621935117,0.43054049167713176,0.484926346313484,0.27779308980462314,0.22634638016042188,0.45813259708455484,0.5020901991938465,0.29317850234612863,0.4083343001235223,0.1522526384713312,0.39373373802387873,0.18821593800602943,0.5106204224358929,0.5510743600052642,0.6032030583200381,0.5482348656784924,0.17976834980484702,0.3566687837655326,0.5200993226086282,0.34297338917394277,0.3641861249504331,0.4393046264333981,0.352879727945664,0.3997012892805194,0.5110483999464366,0.30392175221864826,0.4734993453283689,0.2591686443694708,0.27505528755531267,0.39254028324583917,0.30651770277864376
LowerEdmonton,0.44257277843444065,0.40680163959753757,0.4996316341272883,0.48271502138205047,0.5214000827857795,0.37148386205019335,0.3478505623668807,0.5235978433745146,0.55172678924416,0.22167684262440387,0.4286137519159671,0.2760627307686103,0.46831020428547465,0.2686132758829552,0.5457006109454892,0.5225332368775423,0.6400505362685212,0.5990415049124352,0.3187143010293394,0.43977944225872345,0.5828150376862861,0.43364385960968527,0.4240310214964118,0.5143589535363394,0.3566173332151209,0.35683713251474475,0.5702680463240862,0.394872324076831,0.5436821333276038,0.33079506968519595,0.21335298548309478,0.4743379187813036,0.402229919194636
LowerMorden,0.6235057163941474,0.4774122023984601,0.6077101335071985,0.4196906818681975,0.5236447798474793,0.413189144945417,0.4258421644492053,0.3728631864383688,0.4155328996696898,0.5433227673933542,0.5393836334140151,0.4777193574559488,0.3279140796657152,0.4819248394812654,0.4907112915814354,0.6906084023808584,0.5204571913903444,0.4068462280068722,0.44194443574819503,0.34196950182734465,0.25439259338368264,0.3498339731317049,0.45886967683889696,0.18148583500080862,0.5422139707947599,0.597836035489731,0.32480460452365567,0.4125182865334198,0.22761607028341574,0.4761319533793703,0.5418196513131003,0.26901198646129587,0.3734445827778444
Loxford,0.24324917061196505,0.5404850082173449,0.33532702828468536,0.5852124157532597,0.42364754075151745,0.4816610685196627,0.412773831401952,0.5030516746240957,0.6375772621803734,0.43675123745028815,0.28165124020818716,0.37132294064254184,0.5483894728721985,0.4317874474219222,0.6469489077081262,0.38375452960438544,0.7212992576219882,0.6701839942672881,0.4298868655740684,0.5212101113478006,0.629385516600258,0.4645481477000556,0.3730695903149155,0.5529517679290346,0.2094695993925662,0.18895106708119705,0.6342197961611472,0.4096111900095916,0.5607483848412481,0.33899931611126805,0.3125333146292114,0.5282115795179853,0.4884627429281298
MaidaVale,0.5686989493233174,0.29771361016421766,0.5808823672704939,0.28881697874491913,0.5367504672451208,0.19009016084265182,0.31383162436848777,0.44974974930760986,0.3764246446888961,0.39820661191864853,0.5022794913792882,0.35803460026524153,0.21544855226434223,0.3193569198796997,0.4077449034650208,0.6419367917655359,0.5063648512408143,0.4335008413787942,0.2853822569715311,0.1684347908478873,0.4148400639731963,0.3235533839540474,0.43353588816378785,0.34654839503423324,0.47529534487184566,0.5207735635953741,0.3890814130234639,0.35794227743766327,0.41003786771680484,0.3930004333692414,0.43380074295821824,0.280183488839199,0.17996155247865844
Manor,0.7402318989778797,0.4575300548644994,0.7516962359738398,0.38268034527001576,0.7108277292146807,0.5074018291324659,0.5711500636025499,0.6246766518618975,0.3080264264956257,0.5804025325092304,0.692696570704331,0.5924384043788241,0.45374603882371684,0.5542716845677349,0.27974028024626035,0.7968938486120004,0.20433851204652362,0.33263505636317897,0.5516653234935709,0.48070881367045326,0.4700043647775813,0.5633991435556472,0.6416438531828116,0.5182322107033093,0.6723819833668476,0.700056989098797,0.402264144792963,0.5937147449108786,0.5602519996180754,0.6179115670479897,0.6340974841111245,0.505896612948716,0.5084059584581404
ManorPark,0.2989292533265282,0.5125909532726158,0.36389915132770534,0.5587762951471968,0.42203446031791914,0.4491628782567574,0.3753803865689385,0.484625008612601,0.613452434441924,0.40728318442726646,0.2794260210312162,0.3280744100066634,0.5205944407312497,0.3962937240415047,0.6233019149464751,0.4211928607617051,0.7000161565673128,0.647631835381829,0.39312831182897334,0.4918782152205007,0.6072201969090374,0.4350247191801739,0.3472769855069141,0.5283859787426596,0.15173117115027585,0.21832196113479316,0.6108748166795345,0.3762338231978941,0.5391895605569829,0.293852961129185,0.2683177499411054,0.5009235323248472,0.4568758410619015
Mapesbury,0.5936002800890062,0.25064166608151267,0.6094567465638503,0.22207897829462458,0.5707190000753763,0.24850315928743033,0.3638988320867585,0.48798421415759824,0.3414482402370081,0.4043267977564987,0.5354040958447257,0.3942356602654689,0.2406572121129459,0.3422179989943341,0.3607856380425074,0.6632990567022727,0.47671850005126043,0.4137991793490844,0.32956057778838665,0.24145092916393301,0.4235166477659355,0.3771638914205931,0.47421178681787285,0.3813893346675133,0.5063389812422276,0.5443477518066249,0.3822255094802657,0.40640723290486747,0.44282122596674633,0.43217138498904767,0.45823356633279033,0.3277589982297101,0.2644518361144751
Markhouse,0.4087006765621011,0.42865102505556935,0.4557527188130826,0.4879158828507969,0.46986295845970105,0.36136276599633305,0.2959111851440699,0.47830656779723263,0.5526804688611566,0.30544818039239796,0.3681593002959517,0.20273621432226369,0.45530991819581346,0.2795589325419167,0.5581089837491701,0.5018922980011814,0.6455207079723148,0.5947552935808814,0.2910553531993822,0.4230172242975562,0.5644433431192446,0.3896793820104521,0.3595714687396666,0.48583758732380516,0.2875266935470163,0.32664047024468085,0.5594744921708937,0.33588773081830525,0.5103078011785813,0.24500142550314755,0.1570823468942022,0.44751621344879916,0.3811089569627437
Marlborough,0.6858078305351206,0.35568866465215965,0.7023572470489634,0.2736576279501286,0.6668172325689931,0.42774519726163124,0.5044536030048024,0.5855290711195434,0.2654483575288153,0.5038520594208548,0.6392700574630471,0.523543524584077,0.38592407604622003,0.476377798234065,0.09177343364253378,0.7458077737456439,0.35005865560645105,0.35876303152862116,0.47800697366381617,0.41045021639772966,0.45867376889503425,0.5073178325150552,0.5881233796669921,0.4781317527843867,0.6134681642554819,0.6405632718190216,0.3901259433579434,0.5348313888575614,0.5282122723725198,0.5551942661024081,0.567233498923377,0.4524646555678784,0.4361726201041866
MaryleboneHighStreet,0.5338888731477349,0.336705010171512,0.5449765473516694,0.3517814170559086,0.5000965921477666,0.16639044359271132,0.24161551321868427,0.41955619420418516,0.4250830519297324,0.38174500200233613,0.4602559779219385,0.30488685331242293,0.27346391009399473,0.287624762343835,0.45416861209390047,0.611676890353878,0.5441639179158511,0.4719593879051529,0.22227805869949327,0.2146730820750596,0.43557399837842947,0.2717808442526214,0.38531621690836776,0.3453744618781568,0.4323627058097531,0.4854520713730565,0.42440393875578475,0.2981183567422386,0.3998383892135594,0.3388094165207855,0.39563682135970024,0.27789355249385417,0.111167029516215
Mawneys,0.23076497255805978,0.6090166326475505,0.3661723157204009,0.6550963674271276,0.49479481747553794,0.5662793484601134,0.5134336877025446,0.5846873051794553,0.7042117921817501,0.5043890005029219,0.39705513661080805,0.4762290779724043,0.6270022622288163,0.5172429860043033,0.7080781257116863,0.25839439040372836,0.7796028719777965,0.7357752449205747,0.5231741836864641,0.6034032366142558,0.7008068496477619,0.5575268410195947,0.4799600303526573,0.6330655376869456,0.37262951003630296,0.2905160224441461,0.7042940516260113,0.5126413896387684,0.6388838990052953,0.4574704615081667,0.415605663310158,0.6113581398190469,0.5749744739835285
Mayesbrook,0.12004331716421761,0.580488427064982,0.2963350049841874,0.6223048228268332,0.4299556965970121,0.5259316361073645,0.4618969818430513,0.5287793384396081,0.671351634000755,0.4821860990598346,0.30829701885579736,0.42740138818103657,0.5863781948218113,0.4809651595553731,0.680849557212637,0.32241088918557576,0.7515542213785146,0.7015300690327606,0.47902428524782864,0.5610825897119006,0.6595856446135454,0.5042535076046344,0.4113998952894361,0.5862266764774312,0.29028275815566323,0.24509294014762842,0.6663205998648262,0.45423960645854133,0.5899862454982371,0.3963246487838059,0.3754634370539943,0.5651188865001157,0.5311207929987452
Mayfield,0.19370560276395915,0.5596977486796182,0.32364026021372405,0.6040947021004538,0.43337786103130915,0.5046060569448614,0.43966472097278764,0.5206710687384283,0.6551980732795588,0.45631005143165865,0.3017784481518573,0.40051426787895933,0.5689103847018881,0.45576964675827136,0.6637057204519828,0.35276296133199625,0.7368105962380371,0.687076946627564,0.4554266154669647,0.5427594538764687,0.6468763870305962,0.4877697072417752,0.397749507239952,0.5725258241344469,0.2568697867454668,0.1948100070157619,0.6519828411808205,0.43572870853486323,0.5789463519452818,0.3711383054558998,0.34165527202526946,0.5491866567107695,0.5113831458929655
MertonPark,0.6018518395329705,0.4581257047303105,0.5876721641157574,0.4077226131803743,0.5048192804901178,0.38297944359966607,0.3920103582224301,0.35318871271214075,0.4175435267168433,0.5194155300730124,0.5154464724867931,0.4479082736409973,0.30311948834341396,0.4543470552499689,0.4871166964756097,0.6713567607912496,0.5286969163483787,0.4211106111361245,0.41065777500992473,0.309233049883969,0.2964163763344761,0.3082386249027164,0.4306949535677902,0.07209446342378414,0.5166161564948791,0.5743387231509287,0.34288295501750476,0.37810136519768806,0.22375752647011304,0.44621031917840337,0.515658785702764,0.21749759150867556,0.3385950843119796
MiddleParkandSutcliffe,0.3756004022514964,0.5379973278038098,0.33536529294872075,0.5609883886290428,0.2878948695249324,0.4565078210423761,0.3687110193600924,0.3874661932290896,0.6050559168878095,0.4800584168527176,0.18781621286021752,0.3688655458452741,0.5033300531312366,0.4405472002186635,0.6302965076384341,0.4728345567611303,0.6944444697375017,0.6289716291773397,0.41106190671201837,0.4759248573884533,0.5669036969977672,0.3826350598791929,0.2202225332972646,0.47872184105321514,0.27798770429470965,0.3773641124946494,0.58413968794148,0.32400320826025164,0.47359411044647853,0.30247201023789905,0.38501548234376204,0.4632124265027459,0.4465826779781034
Mildmay,0.46941494378935106,0.3741909117538496,0.4945603235162661,0.42574996388907677,0.47441274434387276,0.2659196739361984,0.18742791926588273,0.4407078084931095,0.4957239000232543,0.31849451493566877,0.40288567123169033,0.15369066353561686,0.38052127654038126,0.21391192923855995,0.5089238119898978,0.5551994134445809,0.5991382715399723,0.5402399817232459,0.15327760542614272,0.341071494637102,0.507200978959043,0.31855988736962704,0.34832603146407826,0.42193463804793824,0.353518625260984,0.4081775018788317,0.5003838447483888,0.2781652638661865,0.45639464539570035,0.24612554539165843,0.29403673272545866,0.3740537933616948,0.2874277258570251
MileEndEast,0.40498994027743707,0.45221390072294654,0.42461399475127326,0.4918881759480606,0.4118017019308155,0.36206684986670834,0.2525232878776834,0.4195521106440767,0.5498080988007925,0.3771158590842617,0.31286766507940006,0.21531684721398656,0.44070666335022946,0.3235436252727251,0.5672000932491694,0.50350944661155,0.6460680729043052,0.5852434580636234,0.2930861500003723,0.4064712627736233,0.5390968159590596,0.3355757049596872,0.271626289487429,0.4494711542217732,0.25591292811557265,0.35040334246806376,0.543194233230386,0.25799016256685436,0.46690838549358293,0.08966385714939158,0.2727867813335164,0.41539494487769124,0.36438394558846804
MileEndandGlobeTown,0.42370699543623286,0.4334564891419177,0.44408974090011444,0.4745196103747109,0.42653182895515795,0.3379843237231046,0.2203124445259019,0.41953807378265334,0.5348506161889582,0.3629676430383734,0.33831474755500063,0.17846501099428488,0.42294601206589433,0.2992534673563297,0.5520750311495504,0.5184759393017269,0.6332169204482365,0.5720920153459084,0.2625998877242978,0.38706613425873587,0.527886324328739,0.3217724897775579,0.28626901696472873,0.437701662888065,0.2852968979689863,0.3669931204960513,0.5299562675354106,0.24653197277041838,0.45933994040376813,0.11422172389330998,0.2741013703947314,0.4000595182939366,0.34200737603017234
MillHill,0.6039009700363361,0.12168439194400177,0.6297437123003771,0.26484643255845886,0.6058987236425832,0.3086184363796304,0.40669177179454236,0.5411214266817185,0.3744648818557452,0.37725883731401516,0.5606500568145331,0.4155732748107703,0.3434328767021103,0.3457206981908184,0.34309394896444195,0.6697072862885403,0.48221599124477016,0.45123255882902746,0.3629989705476039,0.34158719016873945,0.48410785450915506,0.43906174647339136,0.5130027835513606,0.4535815485896183,0.5241103876681239,0.5494072854605766,0.43938232623563284,0.4535522374909716,0.5060904119051538,0.46082541186718756,0.46146254426766575,0.4085732290593811,0.34400908927786383
Millwall,0.40335396960226144,0.4714455014290283,0.4085280821270915,0.5032826151805007,0.38138329517680014,0.3794509892050978,0.2688622040179531,0.39546357856375536,0.5568110411455016,0.4084050074290204,0.28643355336924886,0.26192094412372907,0.4464313212120816,0.35526783020005726,0.5784732349695925,0.5021313659296537,0.6526424881273877,0.5885192958795332,0.3192533213081261,0.4133105564229907,0.5354271891515923,0.32562893053509573,0.2223600778457522,0.44261773392161846,0.2569471646271854,0.36293370097669964,0.5442314722042484,0.240774557594322,0.45415422639830993,0.15461802972142005,0.3114168381844513,0.41328121459667644,0.37452688578182275
Monkhams,0.35727802996333796,0.486520492927151,0.4396194424221871,0.5476193280022045,0.4943552993928681,0.44330164266744826,0.3943409980728528,0.5325730403521594,0.607875399139253,0.3456421862610011,0.38124999534160214,0.33132309423169126,0.5245196906499122,0.36934625939772936,0.6069276655246427,0.4482580422719479,0.6914057597067116,0.6482732945203447,0.39023847434142267,0.4970628966348977,0.6222928304754997,0.4662750732421783,0.41653261935218033,0.5511026196715229,0.2954924531921933,0.23942756539678817,0.6173722192951886,0.4176123745922596,0.5702496944632993,0.34068771614483495,0.2112368696945297,0.5184396963541306,0.46206763272410256
MortlakeandBarnesCommon,0.6257030022544163,0.39040236706334924,0.6252844351809966,0.3018834509806702,0.5632374309035967,0.3478343054012086,0.4059557616518669,0.4461402497412707,0.3108454386968898,0.4943693419448087,0.5538566757232629,0.4525768519175473,0.19920221396408086,0.43304166181002335,0.39678874365497635,0.6936371801414846,0.45625913741309276,0.3415173249054586,0.4014450482463461,0.25739912063041703,0.2982787986658623,0.36493382993949625,0.48082381860179596,0.28208201832548774,0.5412289788006842,0.5886910170769342,0.260819928339701,0.4194474857297877,0.35983293523269055,0.46927338740744995,0.5183364237541015,0.2577927194829323,0.3159319886603466
MottinghamandChislehurstNorth,0.38164326006545407,0.558159627485064,0.319782681038254,0.5780791447591613,0.24722849119967577,0.47895162646761263,0.3964540352764844,0.38730078920393174,0.6191689965812456,0.5038145165227993,0.20752792908119266,0.39919754787154604,0.5200715706500736,0.466113765884483,0.6458035734743606,0.472092630452829,0.7066365574710544,0.640547669658217,0.43725056156434433,0.49436166285421074,0.5757409057229526,0.401513753656939,0.2526393709755725,0.4897816770059016,0.3101254279091101,0.39641804744976344,0.5955635374163801,0.350940623957903,0.4797257014813787,0.3386862545130103,0.4130065045376083,0.47835855915145326,0.46763719575733187
Munster,0.5930451027939727,0.371127093829244,0.5938285802045995,0.3129009928673326,0.5328370126479388,0.2951296669708227,0.35359159586281896,0.4183875776739433,0.35665562114555976,0.46138171476595713,0.5177247265717813,0.4072239896730046,0.14166670404404857,0.3912470014933518,0.4197352794273163,0.6643226838134384,0.4922485772425427,0.394589245945949,0.3512725497705692,0.1733565187132274,0.34287270998708264,0.3111296914598639,0.44028728044393844,0.26433167482641223,0.5031064537526337,0.5540702405843065,0.32784702538929555,0.37045122930747015,0.34803817893162414,0.424721895372483,0.47988631121339365,0.19225233667699812,0.24845899114854053
MuswellHill,0.5233902874510573,0.2802116193138308,0.5527796815658023,0.3653058324456754,0.5345020471254421,0.21158622824901413,0.2908473773370937,0.4862449845535046,0.45165319467375215,0.2858603654459639,0.4737261669186864,0.28544710342808494,0.3513069667119856,0.17349981521603014,0.4519671546813731,0.599241284214038,0.5582104819746277,0.5082763186098721,0.21579772021228238,0.31828876003956535,0.49854089904413457,0.36694830614168733,0.42565672660191406,0.43167630290383674,0.42793692213614903,0.46170866560337387,0.4767360709077857,0.3597836976432958,0.4773723459944003,0.35076546598591607,0.3534135085072189,0.3790740165809206,0.27633027189863235
NewAddington,0.4994350987969413,0.5830134197144329,0.43684426002750937,0.580714414104234,0.2621878029668841,0.5026529970173004,0.43828284847290766,0.28014520373870017,0.6072023299069895,0.5650323340058584,0.383773844198614,0.46655256119371386,0.5117787673043455,0.5172424292669626,0.647295649336903,0.5667653339099779,0.692481644083718,0.6157314583462158,0.4798364192307715,0.49314651337704546,0.5299559137324666,0.39460025518326614,0.3276410817600815,0.44666119352597455,0.4390423984864604,0.5089805191342541,0.5651427275942053,0.38327464221808955,0.41099076864689826,0.42165263574263623,0.5028011089494919,0.45609848676107995,0.4791733574549161
