,Barking and Dagenham,Barnet,Bexley,Brent,Bromley,Camden,City of London,Croydon,Ealing,Enfield,Greenwich,Hackney,Hammersmith and Fulham,Haringey,Harrow,Havering,Hillingdon,Hounslow,Islington,Kensington and Chelsea,Kingston upon Thames,Lambeth,Lewisham,Merton,Newham,Redbridge,Richmond upon Thames,Southwark,Sutton,Tower Hamlets,Waltham Forest,Wandsworth,Westminster
LittleIlford,0.0004520872223215197,0.001875244116274421,0.0008698839100381876,0.0022535470661095842,0.0014003145640996567,0.001829600054108026,0.0014084601815167667,0.001911717200459235,0.0023990632368839243,0.0011809177675409202,0.0007957565803786378,0.0010155273311696566,0.00233268993626549,0.0013298247069708606,0.002187956383727386,0.0006705063067250929,0.0022767461783715836,0.0023954980631438237,0.0014359107278415935,0.002219774612394251,0.002370304774987012,0.00195721767831072,0.0013242993769736183,0.0023230263603541664,0.00031849860915828524,0.0003024607406564155,0.002455341015371928,0.0015477142963802252,0.0021684407795701448,0.000876626995322334,0.0006101035230449604,0.0022966062737255163,0.0019869183713411296
LittleVenice,0.0016986862457291404,0.0008984059264280496,0.0017257924124307773,0.0007143785727956551,0.0016856024810150891,0.0003628001081714819,0.0008234020422495556,0.0015242069571229037,0.0009758763305942684,0.0012313998639935124,0.001640067220017676,0.0010568194208741407,0.0004979996317313648,0.000930515264755565,0.0010610894414276467,0.0016999434913951134,0.0012193652257518658,0.0011331282454915311,0.0006783564469511759,0.0003042094269480479,0.0012863399818359494,0.0010224483313641048,0.0014672925111847593,0.001181617337825556,0.0015542805789511,0.00158193930923901,0.0011130666375000948,0.0011232867774684816,0.0014151230331213283,0.0012244913952540672,0.0013143888480964265,0.0008690601628276682,0.00022784244075122097
Livesey,0.0011447044420298913,0.001596751544580824,0.0010208864853308668,0.0016314337405522914,0.0010266190392281321,0.0011629437128334633,0.0005324076287520424,0.001101184247682551,0.001701229428313636,0.0014662513561860056,0.0007561781834815158,0.0008539075113106991,0.0013502110247954671,0.0012632894409315564,0.0017616233133878,0.001298788732392795,0.00178353769051365,0.0017232209621434865,0.0009655610919041364,0.0011595854482022677,0.0015039956670653244,0.0006152815407130212,0.00048762103141092143,0.0012230934828841172,0.0008313743689188082,0.0012042418377986913,0.001619782599931102,0.00016995037471479222,0.001259727396670488,0.00047760606598887533,0.001184479864859284,0.0011014905771951746,0.0010023177564618254
Longbridge,0.00022835303505187597,0.0021534050504905624,0.0006944073281856567,0.0025329609019243892,0.001353114462669938,0.0021744607220412987,0.0017377029479445818,0.0019432838369961426,0.0026339542108339046,0.0014334796204079363,0.0007591700709359419,0.0013483372729284544,0.002642155770765222,0.0016752210144984259,0.002403843303344699,0.0005385915396171282,0.002459317673398531,0.0026079550065533945,0.0017840887051739135,0.0025190994219566505,0.0025122159893068694,0.002121001584445508,0.0014202058831515956,0.0024719057980752894,0.00043838446898022433,0.000393668246284789,0.0026574046833903425,0.0017158709995940698,0.002280942335625419,0.001146232789637385,0.0009151995013758945,0.002532301456033844,0.0023276780611116185
Longlands,0.0009737370915451431,0.002623832812261765,0.00038415327845338457,0.0028110205511358917,0.0005080239162442617,0.002618823999494576,0.002046759083659182,0.0012501579262447027,0.002750707644679406,0.0022299917389492835,0.000535804301838361,0.0020491199515850246,0.0027270335360527697,0.002409652936396982,0.00267302185675446,0.0010687606141884622,0.0025439081496081086,0.0025894708842671547,0.0023687352150918673,0.002630423260048169,0.002178238438037879,0.0018294662315255848,0.0008430335959720808,0.002041024797663426,0.0011706826588142349,0.00138219108736907,0.0025311847469473895,0.0015439027444407113,0.0017257616580500703,0.0015959748736542568,0.0018640037771766454,0.0022669074169735285,0.0025455989025766276
Longthornton,0.001871123229599144,0.002020169693922652,0.0015429531767942241,0.0017764219862125747,0.0010845250124514676,0.0017760045835826933,0.001508921133194813,0.0005539051316853613,0.0016102855052973002,0.0021351580555083573,0.001487822889836738,0.001885887159471986,0.0012750979581693186,0.002071986461247513,0.0018661139775515271,0.0018777634818983656,0.0016519328422405905,0.0013813015208087769,0.0018527118283314951,0.0012949915859625637,0.0008478116647362549,0.0005965009861428988,0.0010265655244612625,0.00039012932950279703,0.0017910137168944222,0.0020116364125189077,0.0011272773577321287,0.0010345000381715716,0.0004610732022590984,0.0016386415960488873,0.0020911897390120567,0.0006339968710885316,0.001447254238737538
Lordship,0.0012319026895550637,0.0009830563925486697,0.0014789389925053639,0.0013283667787331312,0.001648030930946925,0.0006853757571753025,0.0006843385862251863,0.0017913321738550374,0.0016239637318566059,0.0007470139310151178,0.0013454090470060567,0.00023613913799751861,0.0014168470453309503,0.00035116922031626954,0.001421296243658278,0.0012991791777922689,0.0016722251182629717,0.0017656387089039416,0.000329503488079601,0.001265797477401829,0.001872482282300813,0.0014237189013943362,0.001365512212961745,0.0018102797810494225,0.000943617735372682,0.0009652857421399567,0.0017987738064491922,0.0011914462945044931,0.0018610840860595688,0.0007348036808320185,0.0005547440788608547,0.001614901664663047,0.0009975931853731532
LowerEdmonton,0.0011675887333145874,0.0011207688550622346,0.0016326003038867178,0.001715573868170837,0.0020189658222112905,0.0014230098837401705,0.001561925795126003,0.0023231257700416686,0.0020606085475563442,0.00033172867878817236,0.0016383575700437184,0.0009188565274083773,0.002179459280348147,0.0006343354849011912,0.001648692482092023,0.0012303492316564429,0.001929712864884175,0.002285035180955139,0.0011519684936616983,0.002075053622875277,0.0024151226906892645,0.0022361962650936425,0.0019758088356083524,0.0024870291959459877,0.0011868884278838673,0.0008083785561087382,0.0023618536367668056,0.001976625994044338,0.0024304610251181477,0.0013682738959767892,0.0003910534539650406,0.002401921368590721,0.001839039296265687
LowerMorden,0.0023027055670692387,0.0021597890719315884,0.001999028675082271,0.0017737136130059692,0.001430546868724398,0.0021047086127921133,0.0020861879413095552,0.0008372603643727922,0.001437190804909897,0.00240527889844584,0.0020597008061256075,0.0024145119328762674,0.001332076584424297,0.0024237427574406,0.0017880598699419072,0.002221745878834864,0.0014552039453375634,0.0010780440882401069,0.002296962178084429,0.0014991231543813996,0.0004193728621013417,0.0011996625178019456,0.0016707568159579182,0.0002922347600523505,0.002354992896164297,0.0024405766070384038,0.0007544455404085422,0.0016936743147698422,0.00034223675532689906,0.0022644927536231885,0.0025259293997294107,0.0008211417946640001,0.0017942739852005174
Loxford,0.0003552313839789526,0.0019937216050955435,0.0007982343810844153,0.002362513948122014,0.001373650883406121,0.00196409014334727,0.0015509471012293422,0.0019248203326066307,0.0024973347812713162,0.0012877097287022506,0.000765239328343492,0.0011453178318814074,0.002462206324005149,0.0014867696580400432,0.002272148794705769,0.0006161228403698009,0.002347946111973369,0.0024843838623449855,0.0015716945141550378,0.0023568846864518663,0.0024524100267547602,0.00203168476096667,0.0013672454630733952,0.0023978283162894754,0.00036555058640022907,0.00031472266257491884,0.002551702472226225,0.0016241695441081198,0.0022185093146937945,0.0010080013165731482,0.0007448763552120165,0.002423721593227818,0.002129482303941816
MaidaVale,0.0017584513367295395,0.0008257773188652062,0.001788715833196079,0.0006182313239611584,0.0017477504034396688,0.00036781423743060865,0.0009242171453436231,0.0015953807885598936,0.0009290609718347403,0.0012118730560703207,0.0017189675663158265,0.0011254245074144033,0.0004901664119260664,0.0009259165037204955,0.0009868020199761318,0.0017427809295088202,0.001174415474795312,0.0011256904114241597,0.0007367423500967248,0.0003639607931073732,0.0013114906555742446,0.0011374246334707261,0.0015561697252432665,0.0012358623397689579,0.001632915390232157,0.0016251587994579322,0.0011050032513010193,0.0012267592021794006,0.0014665654000014195,0.0013174438976137983,0.0013598437271868905,0.0009400425367668161,0.00033686191862233395
Manor,0.0029853852657915955,0.0013685849600911606,0.0029905327179972708,0.0010797381183667426,0.0028736849199985214,0.0022839915900795564,0.00304050795701499,0.002624646708660716,0.0006857025243004279,0.002058488844554121,0.003225938535860891,0.002957115799149254,0.001846279177670731,0.0022883239218547216,0.0004535369148147882,0.002705563506697226,0.00023518983866637746,0.0008858386732317949,0.0026835016062310697,0.0021587736929502247,0.0016714231172417666,0.0028821599908892474,0.0032256747494538818,0.0022396212738936103,0.0032476913684943275,0.0028293249463805835,0.0013091426424993943,0.0031638123187340806,0.0022862850146782476,0.003266616511499117,0.0026966947139778264,0.002346946889071084,0.002446146681160076
ManorPark,0.000516681108730616,0.0018110722643867032,0.0008867225719331274,0.0021636290756502806,0.001372506230447055,0.001718620659839354,0.0012908819113976904,0.0018385332294314513,0.002317970893710898,0.0011630560362623419,0.0007553233584945369,0.0009084259734986508,0.00222581477289457,0.0012781620298109302,0.0021184819501445604,0.0007283480037614394,0.002217992960585852,0.002322150709370537,0.0013238637923252798,0.0021066332422522583,0.002297484801023808,0.0018484651646372202,0.0012296446625429437,0.002232829328742099,0.00023166883510906207,0.0003759565812913953,0.002375824850478075,0.0014360582454462324,0.0020924220890470423,0.0007682186904625072,0.0005892331894547864,0.0021917124392397723,0.0018692765512331897
Mapesbury,0.0018945673812210805,0.0005889881599616892,0.002014776573453652,0.00039271411495780354,0.0019730450387946455,0.0005456486884876373,0.0013009162015182943,0.001848360578541998,0.0007978965492928276,0.0011464809551182374,0.0020024275319980227,0.0012956468459617949,0.0007062774350475853,0.0009335484901191216,0.000763870002174215,0.0018407269468625565,0.0010608613139142544,0.0011213455380580713,0.0009297870703236266,0.0007234913518417166,0.0014458712902573456,0.001519477891847809,0.0018783616626644637,0.001497125829930418,0.001812467945265015,0.0017284768452527288,0.0011839605676464214,0.0016018607548150831,0.001694621471570727,0.0016121925819113994,0.0014412910883587137,0.0012547240402240474,0.0007320722901897707
Markhouse,0.0009759765328941042,0.0012545845772156928,0.0013014854017663825,0.0017226156385080113,0.0016331504424790678,0.0011855630070468572,0.0010271571569338185,0.00191491853388161,0.001989449202241861,0.0007255949905412294,0.00116598128223919,0.00043464225673313763,0.0018775047525110297,0.0005973497046616956,0.001682174136830734,0.0010880597725053147,0.001934314020493901,0.0020831090323142226,0.0008202150671179143,0.0017534640456945733,0.0021430713622584605,0.0017245353423285638,0.0014177022996569898,0.002093911410576526,0.000709462787963165,0.0006557100591357677,0.002142944676787946,0.0013994000841456144,0.0020779968556044054,0.000744599611994051,0.0002156895916374342,0.0019991964458261785,0.0014889485785950709
Marlborough,0.0025697589479328486,0.0008145016446317054,0.002687845840209688,0.0006273495137567303,0.0026430036824832345,0.0016206780016444116,0.002452026354059573,0.002491307449138071,0.0006589974153036884,0.001552683971101838,0.0028463962416422693,0.0023138624642215872,0.001575872137816596,0.0017030092726677824,5.092001658178951e-05,0.0023719000238896807,0.0006429230126974788,0.0010718581668375405,0.002015157385445508,0.001776637579338114,0.0017343729140111624,0.002591498152135376,0.0028364638077155438,0.00212732778072196,0.0027008387406275867,0.002376542125908442,0.0013872217682686593,0.0027173002194669188,0.00221736445489676,0.0026623164024812875,0.002167684817637059,0.0021217832162492766,0.0019073093484970017
MaryleboneHighStreet,0.0015262492618591367,0.000993171335611075,0.001568995155919192,0.000911277304915878,0.0015534960630334798,0.0003458634937850982,0.0005325256792240496,0.0014462582107687943,0.0011285351091579472,0.0011890917801599306,0.001443457473012534,0.0008243363533192065,0.0006582050724068502,0.0008514557133441564,0.0011998988016985522,0.0015737180715366251,0.0013496133230118008,0.0012463158787742038,0.0005112985159855878,0.00046267550259873006,0.0013506789146548444,0.0008700201093879952,0.0012618060812813418,0.001184605793692221,0.0013273998119762475,0.0014182956352402187,0.0012357738116385,0.0008933605119407515,0.001398637052044029,0.000956300568773532,0.0011854526346452667,0.0008712717798198375,0.0001374850186803635
Mawneys,0.00040638862229428244,0.0024517958708315138,0.0010333620931315712,0.003002231699522243,0.0017847159607647979,0.002751308437030169,0.0024619425937081694,0.0024913818987525446,0.003125637604831801,0.0014945576591444305,0.001388492226349792,0.0019143830026274243,0.003290274231367989,0.002010245648202217,0.002689413916886954,0.0003329941478370189,0.002765943402364628,0.0030526785702450405,0.002385272262803612,0.003233503113545998,0.0030227600437095314,0.0029202670463832747,0.0021333420124227814,0.003131177274115299,0.0011148832494040236,0.0005458825980015187,0.0031677930791397407,0.0025364757112776313,0.002839633916578341,0.0018479479918776492,0.001212867055886597,0.0032364381803026017,0.0030409701812239166
Mayesbrook,7.320173909416557e-05,0.0023153270488584085,0.0006727284031549244,0.002710449626063939,0.0013661096403816866,0.002393522458117814,0.0019324862267563047,0.0020094695442633855,0.002772039164670704,0.0015376982813003189,0.0008351640122783642,0.0015597441696967246,0.0028192079992411436,0.0018491911659953128,0.0025409785808786687,0.0004482870965102381,0.002559363313322829,0.0027313788669188852,0.002005257656203103,0.0027065324146617583,0.002628099180804538,0.002294066578594601,0.0015100460139387973,0.0026154422389438907,0.0006029282719770025,0.00045959499931575446,0.0027891332698108816,0.0018935565826566987,0.0023921463839107204,0.00134073644504352,0.0010673053224568238,0.0027060713625614314,0.0025279998752713233
Mayfield,0.00022492389048627928,0.00211103836274557,0.0007721242292392252,0.0025421693708268483,0.0014327015095885222,0.0021858260816953194,0.0017858675405234806,0.002013862071517342,0.0026593566315869007,0.0013760344761687797,0.0008402074797015396,0.001359305484256208,0.0026757420419851997,0.0016080986725823042,0.002402727248186742,0.0005243123935792258,0.002465334569195865,0.002630931286048641,0.0017955633913412468,0.0025829402352295417,0.002578894519682815,0.0022205821993754593,0.0015080238888085387,0.0025544958511176646,0.0005223598177955919,0.00030420163080533883,0.0027105751310000873,0.0018181102751480872,0.002350549811285127,0.0012246002389336454,0.0008494048903967017,0.0026283488225509106,0.002364529715603262
MertonPark,0.0021107434539379805,0.0019915659614920802,0.0018282560109250875,0.0016345032301864444,0.0013353386755409142,0.00182414022447031,0.0017623754965940667,0.0008004822548227157,0.0013460026278478596,0.002213795084315319,0.0018448832868978153,0.00211955307334658,0.0011166093875881451,0.0021761924293825998,0.0016975896487000154,0.0020687470601553092,0.0014264172281895342,0.0010929197563748498,0.0020028952208157105,0.0012369441561005576,0.0005110558413682669,0.0009001563481167963,0.0014295461754199328,4.3830686044418234e-05,0.002102422302084743,0.0022329565340602885,0.0007705723128066931,0.0013861717568261253,0.00041863706578234645,0.0019659345405403524,0.0022833559885520912,0.0005663845801850702,0.001496862235168597
MiddleParkandSutcliffe,0.0009843744379527083,0.0021631883560755114,0.0005881260573588907,0.002316922999144154,0.0006324544261474287,0.002003868902136342,0.001390870661187708,0.0010547276882508754,0.002305106847303932,0.0018538357878707492,0.0002925211105441722,0.0014759771439680966,0.002139756659417183,0.0018948852384075997,0.002291261239285783,0.0011261003099969139,0.002221060397659003,0.002228404543353073,0.0017437023097418285,0.002008713703032984,0.0018512796794400406,0.0012941112370063403,0.0003709155238931417,0.0016360437480959914,0.0008083548105812622,0.0011850163552844949,0.0021397512565110846,0.0009303549866477972,0.0014471791074382992,0.0010034298820308662,0.0014780794729922408,0.0017505475068494306,0.001899159463369042
Mildmay,0.001204259585403825,0.0010285736363294929,0.001420583143994965,0.0012813313640450818,0.0015440695092529368,0.000629663209851672,0.00047279214038845453,0.001658067363946866,0.0015760899388990363,0.0008840800129875978,0.0012573620733472323,0.00023818223618602173,0.0012657624770314973,0.00048404406043593907,0.001436781508974932,0.0012905336010896327,0.0016414917583569815,0.0016632764380757601,0.00022443136180225472,0.0011058546569601368,0.0017492147360137031,0.0012233565895561117,0.001216837870051306,0.0016483598086373982,0.0009042082514988034,0.0010094892137474008,0.0016878024518282532,0.0009986266081526182,0.0017205716269701797,0.0006046266400565639,0.0006758981340241532,0.001437340414720312,0.0008239651978644466
MileEndEast,0.0009091432051360468,0.0014611947256707224,0.0010435880011649354,0.001703386188741112,0.001225451991470585,0.0011550325311135078,0.0005824610288830548,0.0014604780871332974,0.0018332080310078883,0.0011795554321044185,0.0007849003030440062,0.00047442890566714576,0.0015869244890487294,0.0009835477856280695,0.001785548745836504,0.001078967972488994,0.001879159142351673,0.0018836867090029164,0.0008114403071076006,0.0014249451275714386,0.0018482820700700695,0.001164831140430614,0.0008088500521034242,0.0016700940331222337,0.0005028392323253529,0.0008267714389864931,0.0018967319734419202,0.0007383200315775868,0.0016466900080682086,7.423138947229101e-05,0.0007361214271381723,0.0015461309077160685,0.0011660241446843202
MileEndandGlobeTown,0.0009994906670581956,0.0013477747083808023,0.0011311217739305337,0.0015726620419689512,0.0012930538485824785,0.0009917947674552704,0.0004524874592032325,0.001476857002317542,0.0017363205928794736,0.0011116657161854154,0.0008944033838760004,0.0003493697902340337,0.001459232275784277,0.000869752911504965,0.0016833599454360634,0.0011416623480616588,0.0018089620247161101,0.0017960528224665595,0.0006575445161574831,0.0012923788836400078,0.0017963722492730066,0.001123448406813891,0.0008831872235586436,0.0016134944901929746,0.0006286180990817037,0.0008901247022320936,0.001807795218731326,0.000749642582927319,0.0016486744317164021,0.00014247637656778436,0.0007262168620445304,0.0014698827790336603,0.0010254681547963195
MillHill,0.0020570668441050695,8.821556900327102e-05,0.0022801048005593435,0.0006450442187065532,0.0023530024886775306,0.0010486215657253735,0.001832615527438294,0.0023380156929364367,0.0010831038566573965,0.0008896807253376605,0.002335125416930202,0.0015677014994835263,0.0014382006171289553,0.0009617281322063563,0.0006525435001680012,0.001949326545830509,0.0011461596602176359,0.0014567844903043783,0.0012952895738301557,0.0014909442601542676,0.001930533546685134,0.002206605972718624,0.0023948701959362216,0.00211483060164318,0.002076180005579941,0.0017944792891597344,0.0016634526222171838,0.002224488974581545,0.0022152273832756284,0.0019879209638151364,0.0014977117359457096,0.0019730783022996077,0.0014757197795467884
Millwall,0.0009030547239685589,0.0016376258636772642,0.0009056745881549626,0.0018370895460405388,0.001039479551885873,0.0013269614521542316,0.0007164483146111187,0.0012733117563460666,0.0019239076999785219,0.001387311586170933,0.0006117127606820854,0.0007563764556805764,0.0016486245080630658,0.0012400999437972694,0.001893178315131985,0.0011061875946237454,0.0019448730827264773,0.0019280191457213087,0.0010305843135190252,0.0014754952377252406,0.0017564528659558287,0.0009923120926353037,0.0005428924516379887,0.0015357946376596877,0.0005172955149613318,0.0009673293957930405,0.0018683105329778524,0.0005570471055130623,0.0014887756800638923,0.0002702588563925199,0.0009733888213010407,0.0014648276544801304,0.0012976034495038433
Monkhams,0.0008371311692585168,0.00151848509990123,0.001359023177634112,0.002141510694463002,0.0018816074671233788,0.0018209088967255395,0.0017454942790970508,0.0023084591959903226,0.002435457089693505,0.0007317255000054872,0.0014096918860268684,0.0010889713344721635,0.0025118882523593013,0.0010344276949522434,0.001980160864005261,0.0009231802580989113,0.0022080237900981127,0.0025184800719805596,0.001478884552507489,0.0024250421383446327,0.0025879604602163865,0.0023749758282251864,0.0018718138289093409,0.002636180311473171,0.0009228080546355406,0.0004116826747823433,0.002614932193708084,0.002029875616728722,0.002525026444353212,0.001328219421892034,0.00036187036038555997,0.0026400387980809485,0.002195626299183228
MortlakeandBarnesCommon,0.0021275392640551886,0.0014078840011696853,0.00199002987601291,0.0009248191709489056,0.0017511170297898626,0.0012782686857933784,0.0015772723564869266,0.001360417805280458,0.0007254345157346014,0.0018379418744448957,0.001971397384970689,0.0018653486461033494,0.00040722012549461955,0.0017335372182622868,0.001132168204300035,0.002075496187774786,0.0010268245602371789,0.0006500372407196818,0.0015976813034163516,0.0006652167304734012,0.000714381491560706,0.0011142765080703427,0.0017410497371526206,0.0007235685568076481,0.0021185359929210253,0.0021334230320674994,0.0004727060364824316,0.0015185671344898255,0.001034266340641126,0.0019241385675823467,0.00204157847992694,0.0005457428215914901,0.0010339723827559298
MottinghamandChislehurstNorth,0.0010519775736744712,0.0023574450084953087,0.0005804907126939786,0.0025209537807084383,0.00047429032021531866,0.002260815170392926,0.0016674629171003546,0.0010359663854034682,0.002489111561732686,0.0020335126948849225,0.0004076660362902271,0.001727923410055613,0.002382264560238748,0.002124138368304791,0.002448904030347214,0.0011799817751243107,0.0023543759319920887,0.0023179531198473666,0.0020072826008208674,0.0022654401051624045,0.0018898099267077198,0.0014482864873145544,0.0005089977827879406,0.0016837684826939427,0.001001719100616648,0.0013379119248855857,0.0022261332750001897,0.0011837110861566563,0.001433059169941538,0.0012584506232824466,0.0016869596761277961,0.0018644984394935817,0.002166097729879026
Munster,0.0018969467876543517,0.001310216764058921,0.0018064407404539103,0.0009217496813147527,0.0016305918064529205,0.00099547179557863,0.0011760188021347775,0.001281426764323715,0.0008574945364440877,0.001660913953001698,0.0017411930159772775,0.001508774246467752,0.00023649885549147337,0.0014860847361837562,0.001207153160225273,0.0018859070573731067,0.001171760961943547,0.0009065320531618085,0.0012794275076576656,0.0003409008552169872,0.0008785919950962035,0.0008663076741822733,0.0015374891407065922,0.0007188594748359338,0.0018151382140321702,0.0018753171447706083,0.0007265829484929252,0.00121666979998657,0.0010388457798292648,0.0015599476157138925,0.0017807877436666717,0.00039672196235722565,0.0006929764644310075
MuswellHill,0.001526949087280687,0.0005685095457287871,0.0018078723675785814,0.0009835908695322458,0.0019085404779249301,0.0005556769470058908,0.0010412051631026639,0.001992718381006772,0.0013911896263027086,0.0006293989716638014,0.0017429881484499331,0.000772613709704996,0.0013096499688173468,0.00022054483772439998,0.0011049643598248324,0.0015268088456855476,0.0014514286381706089,0.0016579742197307032,0.0005348103729363002,0.0012072956645272043,0.0018641474660038198,0.0016816239589212494,0.0017420126538813152,0.0018761163693847367,0.0013894605412542714,0.0012297496630242198,0.0017147070176608116,0.0015533195198206868,0.0019861790998822243,0.0012229675837399734,0.0008278270878712675,0.0016754578442105396,0.0010112944415303028
NewAddington,0.001813317649779086,0.0029059733962073773,0.0012442203167795426,0.0028779173693390487,0.0004180003276400764,0.0029133205246472866,0.0024664285116444396,0.00046069421436411505,0.002653820206550991,0.0027177078252169046,0.001363360371732613,0.0026190368146937902,0.0026234848084895793,0.002884793012701191,0.002748634593706049,0.0017693312166730448,0.002373960337920666,0.0022707486481920685,0.0028124230802287556,0.0026470082400087422,0.0016179779355478892,0.0016876293688128582,0.0011803433260337826,0.0014820024320597199,0.0020018728712663425,0.0021661214905168416,0.0020474614105097854,0.0017831336808796076,0.0010006074626083066,0.002201581106827024,0.0025532553873538334,0.001988138360865332,0.0027304477464209307
NewCross,0.0010747918824170121,0.0016829772887193594,0.0009094922604874186,0.001801880694354667,0.0009547079003879902,0.0013535920497749268,0.0007071223273225574,0.0011058745733944029,0.001854946641075356,0.0015115868521007024,0.0006164997806091671,0.0009054150919576989,0.0015520505652580176,0.0013417619164661477,0.0018933178220267297,0.0012430665960964497,0.001894909251938812,0.0018431836522003985,0.0010921201305144305,0.001374054230158173,0.0016051101489841103,0.000766290302169296,0.00037399685742496423,0.001338828228265866,0.0007432554996026824,0.001153074805595554,0.0017323506646904718,0.0003163588109796462,0.0013050638446330614,0.0004670482290697958,0.0011654666372241677,0.0012471413533937526,0.0012253175118471574
NewRiver,0.0012378512056382416,0.0009663916093065103,0.0015038902081067726,0.0013521101838443732,0.0016906524205403798,0.000748776636029594,0.0007873966482873887,0.001856326687290699,0.0016823404487793566,0.0006815461447610067,0.0013766956415294837,0.0002882919075461509,0.0014999006361432917,0.0002895262532504434,0.001407275800736443,0.001303920300500166,0.0016922224484129346,0.0018226375561133032,0.0004201760081861761,0.0013537205903434977,0.001931410895769028,0.001519041134764783,0.0014322423422602776,0.001883270551610995,0.0009679263889771305,0.0009614255074619093,0.001860566488806463,0.0012798967203949754,0.001927714926246987,0.0007879193964661505,0.0005143299159341195,0.001699785631124402,0.0010890136359389619
Newbury,0.00033598618488631826,0.0019943848800504553,0.0009083333242436374,0.002504161866827484,0.0015503314342642975,0.00213657618986123,0.0018225812373176902,0.00212747218320442,0.002684351962263727,0.0012310971227854008,0.0009895454049267496,0.0013211318075762811,0.0027091137044433886,0.0014704293794686259,0.002304584147733895,0.0005716678427439878,0.0024405001267382414,0.0026538339236224285,0.0017646267374587304,0.002618268514460626,0.002626783157178697,0.0023288979559659326,0.0016293513966240524,0.002640708274907512,0.000616187537579429,0.00015297126047713106,0.0027354039736526862,0.0019293179082068431,0.0024262632058623538,0.0012584506232824466,0.0007249787914078252,0.002666051626512654,0.0024012632558176893
Newington,0.0013279187373917702,0.0014063087231517698,0.0012318810544192829,0.0013750410769936335,0.0011848504776872462,0.0008976405624783347,0.0003954690812238009,0.0011157763721194233,0.001445983950555165,0.0014278032227558457,0.0010207465169514787,0.0008696071079170915,0.001008768484789175,0.0011645628476467651,0.0015656161262715966,0.001443867087254451,0.0015986066285073562,0.0014888923680605561,0.0008046904917150516,0.0008034627620625626,0.0013380304653620389,0.000436538704484589,0.0007416384644405444,0.001038080896956955,0.001066450098661827,0.001343815813216717,0.0013657460169067652,0.00027958854521021887,0.001178976618986309,0.0006858240250218558,0.0012554036256191127,0.0008184036021975047,0.0006646290378989738
Nightingale,0.001770068438727275,0.001663659405657553,0.0015700177467225284,0.0014011317388839335,0.001254135647974237,0.0013183817198663924,0.0011609083417178682,0.0008598930471728391,0.0013182390846530787,0.0018418775101503452,0.0014532879603627912,0.001571680164376927,0.0008290336467908908,0.0016928332908029476,0.0016018879189052002,0.0017972201737783229,0.0014562657504782696,0.001176135127623659,0.0014292734093722538,0.0008065298473977371,0.0008624341494678219,0.0003734273059873172,0.0010647933185904362,0.00045143795440377043,0.0016541854621360493,0.001847311520635755,0.0009882837401817297,0.000840447202662795,0.000723780363685322,0.0014113759930897325,0.0018327867104082917,0.00023158789360858486,0.0009586154738916067
NoelPark,0.0013898532871989752,0.0007510759770682633,0.0016998186060260322,0.001222920781889289,0.001900797237319484,0.000763261898333738,0.0010825228283051506,0.0020370903512331798,0.001607028784687942,0.000497933602041384,0.0016436574849629873,0.0006291667105753558,0.0015441100410718248,4.628114828910434e-05,0.0012898807488088378,0.0014175399117470687,0.0016078089397268082,0.0018490013639956692,0.0005949962268531956,0.0014346007665895805,0.002013881709655066,0.0017718142965661393,0.0017269911529136802,0.0020143098134008156,0.0012317305275254067,0.0010814712368615777,0.0018891476002843742,0.0015912108302782062,0.0020803628991849436,0.001132953860728852,0.0006545856323494415,0.0018374324601132242,0.0012029939134531808
Nonsuch,0.0024286741429483,0.0023219597984075265,0.0020928343381083326,0.0019502995460766507,0.0014461680149892978,0.002355972201221687,0.0023168585636114377,0.0008473110623267604,0.0015605390979893496,0.002575949254518696,0.002177324724333901,0.0026246284518412722,0.0015501190864019166,0.002644385441144469,0.0019049666477379062,0.002322146124413865,0.0015140751414722624,0.00113909324112972,0.0025506427399210633,0.0017432404279106584,0.0003705337630979079,0.0014130183528601966,0.0018032541578262887,0.0004964459109411172,0.0025246010019953353,0.002588476578820845,0.0008206291756464979,0.001912726446823077,0.000324758562425503,0.0024771733035188724,0.002698728687166699,0.0010586273335850365,0.0020606216803244174
Norbiton,0.002496417243754373,0.002040897036263646,0.0022689926471630875,0.001567967528410835,0.0017414211459013042,0.002110057017335182,0.002287936197969697,0.0012286419876617633,0.0011152639726748114,0.002414436819991213,0.002349400994212749,0.002541506615014277,0.001226489073624111,0.002464838068817817,0.0015447598455072746,0.0023751909208281036,0.0011658620444951805,0.0007035012756990054,0.002377509975102181,0.0014771991740225596,0.00016603831412694334,0.0015343276326706965,0.002052071840520961,0.0006380806071672952,0.0026038803609098435,0.0026002086646070674,0.0003484021522055956,0.002014293095564239,0.0007554548180699481,0.002503186942938048,0.00263956659745557,0.000977113450159368,0.0018528586667000537
Norbury,0.0017625803067166865,0.002023734796805303,0.0014204467985545202,0.0018342006146201597,0.0009971947249274374,0.001759179394290957,0.0014281746103419533,0.0005086397660852673,0.0017133607125834963,0.002088384538855131,0.0013342108396766333,0.0017949155243417944,0.0013502110247954671,0.002014159487381,0.0019404013990030418,0.0017795385749735766,0.001742540214247502,0.0015176863593510733,0.00178453869286675,0.0013508806965146325,0.0009718103352599432,0.00052858525973234,0.0008535293883148514,0.000579579319595613,0.0016561191050364031,0.0019034741506575418,0.001291019982428205,0.0008812532293093546,0.0005448006154155677,0.0014971448125973062,0.0020035520246567073,0.0007426820489894227,0.001446545553074237
